0,1,2
3.514441947050028325e+00,2.621524005728334550e-01,-4.365191493913559428e-01
-8.648657877706743546e-01,9.740095428986167425e-01,4.165298369758229646e-01
3.050631250530131844e+00,-7.283887415820079481e-01,1.269614376583157567e+00
-1.328666596106837572e+00,-1.653152730650521429e-02,2.122699137018071003e+00
2.586825003692915015e+00,6.953138872149955407e-01,2.975747902557671409e+00
-1.792482731127787776e+00,-1.007084325315909634e+00,-3.580947522833686669e+00
2.123019251264885110e+00,-2.952271110404068311e-01,-2.727826546675881758e+00
-2.256288483555818125e+00,4.166418310393784075e-01,-1.874778001963860019e+00
1.659213498836854761e+00,1.128475517756596824e+00,-1.021729015596681167e+00
-2.720104371372174867e+00,-5.739110389197454865e-01,-1.686804708846595113e-01
1.195387475632171181e+00,1.379461753557572889e-01,6.844402844455668156e-01
-3.183910371004798456e+00,8.498033176815406042e-01,1.537525044880480030e+00
7.316014995716080271e-01,-8.525831670450821909e-01,2.390573810420080214e+00
-3.647716123432828361e+00,-1.407318526465803632e-01,3.243622355132102175e+00
2.677957471435779557e-01,5.711135618749204612e-01,-3.313000638813472509e+00
-4.111522123065451950e+00,-1.131267022974701275e+00,-2.459952094101450992e+00
-1.960100052844521157e-01,-4.194157085761995307e-01,-1.606903549389429253e+00
3.719461570943240147e+00,2.924297059453012659e-01,-7.538545630222504013e-01
-6.598562992657894810e-01,1.004272314427740564e+00,9.926597148039731366e-02
3.255655818515210242e+00,-6.981025144443191444e-01,9.523147370199975814e-01
-1.123662051693819608e+00,1.373707214990018029e-02,1.805363502559597988e+00
2.791850066087179894e+00,7.255949339728786640e-01,2.658484257889824232e+00
-1.587447780549789300e+00,-9.767788876031077150e-01,3.511533023429424638e+00
2.328024042882496314e+00,-2.649387254111322254e-01,-3.045162401961933440e+00
-2.051273803754472880e+00,4.469191364118462739e-01,-2.192041425804128529e+00
1.864238066821933382e+00,1.158758723006065638e+00,-1.339064870882732849e+00
-2.515059532610442794e+00,-5.436160339162746657e-01,-4.859438947249279384e-01
1.400412043617249580e+00,1.682265026164451727e-01,3.671046499870937452e-01
-2.978885555815126374e+00,8.800807669534475020e-01,1.220153415526693985e+00
9.366265619658731278e-01,-8.223057177731752931e-01,2.073274170856920229e+00
-3.442671284671096288e+00,-1.104485754473920195e-01,2.926322715568942190e+00
4.728005387611894372e-01,6.013910111468273589e-01,-3.630372268167258554e+00
-3.906457013527066202e+00,-1.100983745775512945e+00,-2.777251733664610978e+00
9.014562700626341935e-03,-3.891266034497296578e-01,-1.924275178743215298e+00
3.924486633337505470e+00,3.227188110717711389e-01,-1.071154202585410387e+00
-4.548112132994640011e-01,1.034552641688428531e+00,-2.180336680827626994e-01
3.460660610132821891e+00,-6.678339149879137793e-01,6.349431076662116480e-01
-9.185969421554337488e-01,4.403495514215197137e-02,1.488063862996437781e+00
2.996874634072258736e+00,7.558804416133723114e-01,2.341112628536038187e+00
-1.382422965360117439e+00,-9.465177709175328635e-01,3.194161394075638594e+00
2.533048610867574713e+00,-2.346723563960320946e-01,-3.362462041525093426e+00
-1.846208694216087354e+00,4.771965856837531716e-01,-2.509341065367288515e+00
2.069263129216198482e+00,1.189042072154973484e+00,-1.656364510445892835e+00
-2.310075011769484821e+00,-5.133444845213688268e-01,-8.033155240787139828e-01
1.605477153155635328e+00,1.985243856086969516e-01,4.980501042393374600e-02
-2.773860740625454735e+00,9.103582162253542887e-01,9.028537759635339999e-01
1.141651129950951526e+00,-7.920166126467054202e-01,1.755974310466181798e+00
-3.237686763830138315e+00,-8.018292592948711439e-02,2.609023076005782205e+00
6.778656482995751853e-01,6.316976720048610439e-01,3.462143831336008226e+00
-3.701472492686108229e+00,-1.070700468576324615e+00,-3.094623363018397022e+00
2.139990835415842008e-01,-3.588667818591062542e-01,-2.241502828515749446e+00
4.129471154178463443e+00,3.529903604666770334e-01,-1.388381852357944313e+00
-2.497863981097922514e-01,1.064847646691899241e+00,-5.353333076459226847e-01
