0,1,2
-1.405600703997371914e+00,-2.866950031714848302e-01,-5.289109067339682335e-01
1.482851350232082255e-01,5.002978135549599470e-01,1.280593049161810493e+00
1.702170544008683173e+00,8.710864522816362532e-02,-1.914102754231602754e-01
3.256060683380315623e+00,-3.260805230986326131e-01,1.618109719183222994e+00
-2.404845325756639784e+00,4.609122220913933754e-01,1.460743171770431947e-01
-8.509642171222171481e-01,4.772308953280646887e-02,-1.325944948321516215e+00
7.029259222494154136e-01,-3.654668299263866826e-01,4.835749484878512083e-01
2.256811331234890083e+00,4.215251998994517524e-01,-9.884283760971196431e-01
-3.404094677902064880e+00,8.338249201636829464e-03,8.210755797986591942e-01
-1.850213354250089814e+00,-4.048531367541407522e-01,-6.509597244105048697e-01
-2.963232148784573083e-01,3.821418260648665743e-01,1.158560172398862553e+00
1.257562409124570069e+00,-3.104802185790786484e-02,-3.134431521861082426e-01
2.811448248145150153e+00,-4.442365105887259857e-01,1.496060803709670539e+00
-2.849458191026910114e+00,3.427555550053218436e-01,2.402559729752247464e-02
-1.295572352006330030e+00,-7.043289795728688296e-02,-1.447977825084464154e+00
2.583130569791448061e-01,-4.836228174164800553e-01,3.615420717249032134e-01
1.812203196350777201e+00,3.033707146741522198e-01,-1.110477291570672209e+00
3.366086885195831435e+00,-1.098192047850409525e-01,6.990108212085339723e-01
-2.294819553976229276e+00,-5.230076219794402848e-01,-7.729926011734528091e-01
-7.409315647801228977e-01,2.639844436146075446e-01,1.036527295635914614e+00
8.129542742404571865e-01,-1.492040093480012097e-01,-4.354919698626448232e-01
2.366839683225931967e+00,-5.623939288071944098e-01,1.373996045119545428e+00
-3.294066325911022997e+00,2.245996032834378930e-01,-9.800727946542547864e-02
-1.740180701907995564e+00,-1.885903161757552793e-01,-1.569994760933823619e+00
-1.862929277294419483e-01,5.984046466432521028e-01,2.394773131347779638e-01
1.367592911291138247e+00,1.852118657273087721e-01,-1.232541952363781501e+00
2.921478320276613250e+00,-2.279751207387155365e-01,5.769939831561905486e-01
-2.739427688860342158e+00,5.590169090871228708e-01,-8.950253801393849296e-01
-1.185542064857314726e+00,1.458299226210986177e-01,9.144785757563939077e-01
3.683448492510285610e-01,-2.673628582948446852e-01,-5.575407875391814594e-01
1.922230258236503397e+00,5.196321045241626413e-01,1.251963168356597489e+00
3.476116097257083482e+00,1.064421850649694828e-01,-2.200242153147847768e-01
-2.184789051809661320e+00,-3.067448014010548119e-01,1.589447956550832597e+00
-6.308999875257917944e-01,4.802472284247836232e-01,1.174285932552572576e-01
9.229834863017095659e-01,6.705734473379984517e-02,-1.354558888213140744e+00
2.476871905532921136e+00,-3.461296059640150968e-01,4.549450676826380380e-01
-3.184037113849770950e+00,4.408624238618233937e-01,-1.017074295612937274e+00
-1.630148049565901314e+00,2.767250440263021444e-02,7.924296602828414526e-01
-7.626457573840010606e-02,-3.855174150565629509e-01,-6.795896052157179845e-01
1.477624273527916587e+00,4.014775835306537699e-01,1.129882566649899500e+00
3.031507102302759993e+00,-1.171230016033004626e-02,-3.421049148184986954e-01
-2.629395466553352989e+00,-4.249022196195232359e-01,1.467399041077280142e+00
-1.075512422760957154e+00,3.620898102063152546e-01,-4.588440391117928896e-03
4.783766415229122604e-01,-5.109717625970906091e-02,-1.476607705889677380e+00
2.032259900332860969e+00,-4.642870241824834654e-01,3.328963478031172762e-01
3.586148749599177510e+00,3.227050056433549696e-01,-1.139123015492458091e+00
-2.074760269783514133e+00,-9.048491381583818882e-02,6.703809404033207464e-01
-5.208707754645395260e-01,-5.036719002818624835e-01,-8.016384228922546207e-01
1.033011838292751339e+00,2.833201653121853458e-01,1.007897414830701610e+00
2.586900687559068324e+00,-1.298697183787984599e-01,-4.641537324950352761e-01
-3.074007686770965808e+00,-5.430596378379916045e-01,1.345382203024936718e+00
-1.520118837504649045e+00,2.439353249810157220e-01,-1.266372580676545234e-01
3.376463632285219701e-02,-1.692545944781774503e-01,-1.598656523566214016e+00
1.587653485589168856e+00,-5.824415809442017311e-01,2.108474323295648212e-01
3.141537174434223090e+00,2.045504846498460705e-01,-1.261171930966010546e+00
-2.519366684527206246e+00,-2.086393990411377353e-01,5.483320249297682913e-01
-9.654834257172574263e-01,5.783468363347817887e-01,-9.236553587416139743e-01
5.884067136543750243e-01,1.651627470937169495e-01,8.858168131240035104e-01
2.142287822288797550e+00,-2.480271365972668562e-01,-5.861706683443945742e-01
-3.518613886497105270e+00,5.389707234466999397e-01,1.223333287551384263e+00
-1.964730197652051258e+00,1.257750095375878008e-01,-2.486860757441911318e-01
-4.108424234734976421e-01,-2.874148741533960050e-01,1.560817880151587733e+00
1.143041050354003607e+00,4.995829858905708187e-01,8.879871245004408720e-02
2.696924739199057619e+00,8.638727198145867980e-02,-1.383188769018353970e+00
-2.963979549797476576e+00,-3.268026117095251259e-01,4.263151868774248676e-01
-1.410091560601370420e+00,4.601952483344416978e-01,-1.045736058245327893e+00
1.437985787702621143e-01,4.700532887524853931e-02,7.637678976504510553e-01
1.697675387053632301e+00,-3.661845548157352526e-01,-7.082194860209312104e-01
3.251565526425264530e+00,4.208074750101031825e-01,1.101284567671863446e+00
-2.409336397378190497e+00,7.617591319119407928e-03,-3.707348934207277402e-01
-8.554462580065582689e-01,-4.055664979219453792e-01,1.438769160272066916e+00
6.984307652943645417e-01,3.814197374539740615e-01,-3.321832119633109925e-02
2.252316174279839434e+00,-3.177018200521909697e-02,-1.505237684491906425e+00
-3.408585534506063386e+00,-4.449542354780745557e-01,3.042662714038723570e-01
-1.854695395134430935e+00,3.420378301159733292e-01,-1.167784875921864529e+00
-3.008185868510608318e-01,-7.115205357501049044e-02,6.417510595981076316e-01
1.253071552520571563e+00,-4.843419730342036766e-01,-8.302683036974678465e-01
2.806961691892204236e+00,3.026500567916348139e-01,9.792356521983109907e-01
-2.853944747279856475e+00,-1.105339966812206309e-01,-4.927837110972643209e-01
-1.300067723978933554e+00,-5.237297105903327976e-01,1.316720244798514461e+00
2.538222003751463562e-01,2.632623192355056929e-01,-1.552990207000450040e-01
1.807712339746778918e+00,-1.499217342373497519e-01,-1.627318383995620454e+00
3.361602479118411146e+00,-5.631116536965429242e-01,1.821856696971743406e-01
-2.299312560755753854e+00,2.238804118975049051e-01,-1.289769929944046378e+00
-7.454269367527264212e-01,-1.893094717934789006e-01,5.197340259517323480e-01
8.084634176364586811e-01,5.976825580323595899e-01,-9.522853373438430191e-01
2.362353126972986050e+00,1.844985045595041451e-01,8.571550504916130020e-01
-3.298561697883626742e+00,-2.286972093496080216e-01,-6.148006469466236190e-01
-1.744671558511994069e+00,5.582948204762304689e-01,1.194703406746171037e+00
-1.907859345089666092e-01,1.451107312351656298e-01,-2.773159565494043299e-01
1.363108505213718180e+00,-2.680791524558181482e-01,1.532187999346374507e+00
2.916985313497088228e+00,5.189128773700203423e-01,6.016863605079915411e-02
-2.743920695639866736e+00,1.057229936790364949e-01,-1.411850629447760408e+00
-1.190035071636839303e+00,-3.074668900119472692e-01,3.976534242450343593e-01
3.638591530682929176e-01,4.795309700320195545e-01,-1.074365939050540897e+00
1.917736391386768213e+00,6.633525612290737394e-02,7.352017804995923944e-01
3.471621800372242994e+00,-3.468488331181574513e-01,-7.368813464503375377e-01
-2.189275608062607237e+00,4.401432324758903780e-01,1.072686373099795976e+00
-6.353897690420271527e-01,2.695331301669722998e-02,-3.993966560531181931e-01
9.184870392413428952e-01,-3.862365706742865723e-01,1.410171161294031084e+00
2.472372878261923201e+00,4.007554591515519182e-01,-6.184820200154426961e-02
-3.188524745190480125e+00,-1.243438877122252616e-02,-1.533867565297119651e+00
-1.634638906169899819e+00,-4.256185137804966989e-01,2.756363905986591867e-01
-8.076209788652978505e-02,3.613677215954227417e-01,-1.196446638554254926e+00
1.473123526116497661e+00,-5.181633187743266838e-02,6.131211787928944057e-01
3.027009365137077967e+00,-4.650062513366258199e-01,-8.589619481570355264e-01
-2.633888043297772708e+00,3.219858142574220095e-01,9.506057713930978759e-01
-1.080002419294745053e+00,-9.120406943356179630e-02,-5.214135919024774912e-01
4.738832047082823795e-01,-5.043939888927549964e-01,1.288090363993301235e+00
2.027777644430967197e+00,2.825980767012928885e-01,-1.839289015052581744e-01
3.581663483451547503e+00,-1.305860125397719507e-01,1.625575152187536565e+00
-2.079260372142275326e+00,-5.437817264488841174e-01,1.536195525463157630e-01
-5.253747481392476715e-01,2.432161335950827341e-01,-1.318463574403614169e+00
1.028519691583437146e+00,-1.699737500959010716e-01,4.911041451465192331e-01
2.582405530604017230e+00,-5.831636695550942440e-01,-9.809789818034106990e-01
-3.078500908568043037e+00,2.038342262570819741e-01,8.285887377467227033e-01
-1.524606468845358220e+00,-2.093556932021112260e-01,-6.434305277518368449e-01
2.927937017522179788e-02,5.776363723919366588e-01,1.166073525940957811e+00
1.583173809897906681e+00,1.644464887009528253e-01,-3.059458373546175003e-01
3.137059218883381462e+00,-2.487317703219835974e-01,1.503558118541161281e+00
-2.523864421692888271e+00,5.382486348358075379e-01,3.160251889994057650e-02
-9.699785826723082982e-01,1.250587153766143100e-01,-1.440544273907328199e+00
5.839072563482717859e-01,-2.881311683143694680e-01,3.690235434398211889e-01
2.137801696070956492e+00,4.988608615114689671e-01,-1.103059583510108688e+00
-3.523104743101103775e+00,8.568263825674192480e-02,7.065081360400247146e-01
-1.969210303378418958e+00,-3.275072454342418671e-01,-7.655112272555507635e-01
-4.153509115168109167e-01,4.594731239553398461e-01,1.043992728640228185e+00
1.138543743223426663e+00,4.628324026435606114e-02,-4.279627732039767984e-01
2.692429152208901666e+00,-3.669066434266277654e-01,1.381477516834463293e+00
-2.968476856928053742e+00,4.200853863992107251e-01,-9.047818060377331439e-02
-1.414582417205368925e+00,6.907127376274284185e-03,-1.562561209756687441e+00
1.393029917801060225e-01,-4.062827920829188977e-01,2.470065097934460163e-01
1.693197431502790895e+00,3.807093092793383260e-01,-1.225076617156483971e+00
3.247083270523370757e+00,-3.248061017985484633e-02,5.844911023936494310e-01
-2.413840370052898976e+00,-4.456821900753047405e-01,-8.874643994505554412e-01
-8.599635617695288170e-01,3.413215717232092050e-01,9.219758905878846500e-01
6.939394786552607330e-01,-7.186834773598398118e-02,-5.499797090533360411e-01
2.247825317675840928e+00,-4.850582671951771396e-01,1.259396719533733666e+00
-3.413080906478666687e+00,3.019337983988706897e-01,-2.125587823104713447e-01
-1.859195282475639477e+00,-1.112560852921131160e-01,1.596881312133936914e+00
-3.053094434550593372e-01,-5.244343443150495387e-01,1.249259080867479998e-01
1.248593596969730379e+00,2.625577212789982906e-01,-1.347157218863181960e+00
2.802444173111680925e+00,-1.506438228482422370e-01,4.624105006869514423e-01
-2.858444204585959714e+00,-5.638337423074354371e-01,-1.009545098954269360e+00
-1.304558580582932059e+00,2.231582875184030534e-01,7.998950932871549124e-01
2.493270434200954566e-01,-1.900199715045333970e-01,-6.720604085570499597e-01
1.803212882440675457e+00,5.969720940895144601e-01,1.137379881481390242e+00
3.357098291426150460e+00,1.837822103985306543e-01,-3.345758159568465451e-01
-2.303790301289042386e+00,-2.294077090606625180e-01,1.474864474081593491e+00
-7.499046772860151755e-01,5.575843565333853391e-01,2.908874440372813831e-03
8.039635302952502505e-01,1.443828124061447837e-01,-1.469046725200847892e+00
2.357849369315830224e+00,-2.687954466167916667e-01,3.403934670405762697e-01
-3.303057069856230044e+00,5.181966189772562181e-01,-1.131562034803628602e+00
-1.749171230835649959e+00,1.050066995180630042e-01,6.778144915804569237e-01
-1.952856068326224714e-01,-3.081831841729207877e-01,-7.940773444064093134e-01
1.358617648609719675e+00,4.788088456529177028e-01,1.015299084180660394e+00
2.912503057595194456e+00,6.563062239819061894e-02,-4.566564176635445338e-01
-2.748402951541760508e+00,-3.475592612927931868e-01,1.352783676780863864e+00
-1.194534743960495193e+00,4.394211080967885263e-01,-1.191718250633410914e-01
3.593510950600848908e-01,2.623122440580474835e-02,-1.591127424704561921e+00
1.913236504045559672e+00,-3.869586592851790297e-01,2.183128653338782532e-01
3.467122343066139756e+00,4.000450309769161272e-01,-1.253642734307342632e+00
-2.193766464666605742e+00,-1.314488848227702601e-02,5.557974579340817511e-01
-6.398808406635783097e-01,-4.263347364050514288e-01,-9.161580439101232320e-01
9.140047833394492338e-01,3.606572934207870063e-01,8.932822461283169702e-01
2.467890622360029429e+00,-5.253262603840615913e-02,-5.786734513099197619e-01
-3.193033018216240748e+00,-4.657342059338560603e-01,1.230894366037229570e+00
-1.639147394213213094e+00,3.212695558646578853e-01,-2.411887609127003895e-01
-8.526177021018564728e-02,-9.192036359453528704e-02,1.568378958637433040e+00
1.468641270214603889e+00,-5.051102830537285149e-01,9.629583168750306676e-02
3.022527109235184195e+00,2.818817825403193700e-01,-1.375659670156701875e+00
-2.638378899901771213e+00,-1.313081011506644080e-01,4.337168562273837069e-01
-1.084493490916296210e+00,-5.444863601736008585e-01,-1.038238743413837151e+00
4.693923481042838741e-01,2.425057054204469709e-01,7.712014488275871216e-01
2.023260555685549189e+00,-1.706958387067935567e-01,-7.007540530166177506e-01
3.577145964671024192e+00,-5.838857581659867568e-01,1.108813568736499722e+00
-2.083742413026616447e+00,2.031062716598517337e-01,-3.632694604164142804e-01
-5.298567890235887923e-01,-2.100719873630847168e-01,1.446298356930735052e+00
1.024028834979438640e+00,5.769201139991725347e-01,-2.578477001919494971e-02
2.577914674000018724e+00,1.637301945399793346e-01,-1.497740369660415682e+00
-3.082991765172041543e+00,-2.494597249192138377e-01,3.116998225810084788e-01
-1.529105926151461459e+00,5.375323406748340194e-01,-1.160255679263196393e+00
2.476228142980380076e-02,1.243424569838502136e-01,6.493121380839529388e-01
1.578665321854593406e+00,-2.888474624753429865e-01,-8.227709888659771043e-01
3.132551160875173490e+00,4.981446031187048984e-01,9.867967306841564090e-01
-2.528355278296886777e+00,8.495471942772107876e-02,-4.852863962657735786e-01
-9.744694392763068036e-01,-3.282352000314721074e-01,1.324281323284359768e+00
5.794159697091680883e-01,4.587568655625757219e-01,-1.478654695229088545e-01
2.133301808729748394e+00,4.557860653963929920e-02,-1.619821069164129712e+00
-3.527586783985444896e+00,-3.676112771513445066e-01,1.896192208743104901e-01
-1.973718791421732011e+00,4.193690922382372066e-01,-1.282336378766910201e+00
-4.198329524011519820e-01,6.179208547253436414e-03,5.272951044375777663e-01
1.134052456584322854e+00,-4.070106751437303494e-01,-9.447880225123522768e-01
2.687938295604903161e+00,3.799930151183648630e-01,8.647796970377812364e-01
-2.972967713532052247e+00,-3.319690434082833708e-02,-6.073033321151328767e-01
-1.419082089529024815e+00,-4.463867522636027485e-01,1.202264485232016344e+00
1.348211659133175255e-01,3.406052775622356865e-01,-2.699461690266227731e-01
1.688706574898792390e+00,-7.258464189695747193e-02,1.539621550523510685e+00
3.242574782480057927e+00,-4.857745613561506581e-01,6.766595088228989641e-02
-2.418331226656897481e+00,3.012175400061065655e-01,-1.404417078270624231e+00
-8.644456026538699378e-01,-1.119723794530866068e-01,4.051507390765251015e-01
6.894400213491574947e-01,-5.251622989122797236e-01,-1.066932387873404942e+00
2.243325860369737690e+00,2.618297666817680502e-01,7.426353316767285717e-01
-3.417562947363007808e+00,-1.513601170092157278e-01,-7.294477952732013604e-01
-1.863677323359980598e+00,-5.645383760321521782e-01,1.080119924276931931e+00
-3.097916993569530542e-01,2.224536895618956789e-01,-3.919631048759820713e-01
1.244076508224312372e+00,-1.907478545653448765e-01,1.417604712471167261e+00
