0,1,2
-7.697560292961099782e-01,-1.181640915827852467e+00,3.963118679766237107e-01
3.108156063618666920e+00,2.386329843379306315e+00,1.603747390920628457e-01
3.021716362812815193e-01,-8.501835932905776883e-01,-7.555855752448072116e-02
-2.503813189447144261e+00,2.717787165916580872e+00,-3.114918068290734587e-01
1.374096513121390695e+00,-5.186932163970793264e-01,2.463300031878641605e-01
-1.431886519847353378e+00,3.049277340022618077e+00,1.039292161525409361e-02
2.446020194788378621e+00,-1.871864137191999455e-01,-2.255364954213212592e-01
-3.599622405938048830e-01,3.380767919703577817e+00,3.322891941755845013e-01
-3.165946667931190284e+00,1.442873346024558801e-01,9.635206529102360862e-02
7.119614410731831544e-01,-3.092176419139362142e+00,-1.395850635935372841e-01
-2.094015018443395437e+00,4.757779142834157593e-01,-3.755221924780982046e-01
1.783884724349130924e+00,-2.760694356531784965e+00,1.823034971188075837e-01
-1.022103886094178016e+00,8.072766054628354171e-01,-5.363360810977790133e-02
2.855816373836925770e+00,-2.429211279986900340e+00,-2.895630251463532923e-01
4.982756419809677984e-02,1.138756640195797587e+00,2.682626407945771230e-01
-2.756152879228884967e+00,-2.097730028529169122e+00,3.233327106995256134e-02
1.121751245865084901e+00,1.470240730677989660e+00,-2.036115696625938887e-01
-1.684221229741090120e+00,-1.766247965921592167e+00,3.542218317822974361e-01
2.193682496961839590e+00,1.801722793285566615e+00,1.182769910497510069e-01
-6.122979464651423509e-01,-1.434757589028093694e+00,-1.176524259868243633e-01
3.265597812416980439e+00,2.133196744394683986e+00,-3.535895548713852699e-01
4.596173689899984427e-01,-1.103250786350214341e+00,2.042361347255205184e-01
-2.346363074436983442e+00,2.464686918500720747e+00,-3.169325865507943707e-02
1.531549018477793345e+00,-7.717934638129394509e-01,-2.676303875396403575e-01
-1.274447758981842593e+00,2.796210349750442692e+00,2.901876138652553228e-01
2.603464333932934416e+00,-4.402700325632175615e-01,5.425048498069442310e-02
-2.024999746569136339e-01,3.127634415144032509e+00,-1.816789320558809540e-01
-3.008480418083895547e+00,-1.088457643821663379e-01,3.761467575410248343e-01
8.694155399937473216e-01,-3.345260037983379675e+00,1.402173405044494781e-01
-1.936565102628754698e+00,2.226776668675556070e-01,-9.571978838011142854e-02
1.941346791090502011e+00,-3.013802715446104674e+00,-3.316492054166867987e-01
-8.646497871736138485e-01,5.542010981172775796e-01,2.261610604842479166e-01
3.013262106545642638e+00,-2.682312338552606423e+00,-9.776044744337571840e-03
2.072816631186609193e-01,8.856251635108672859e-01,-2.457131736288984680e-01
-2.598682446275666802e+00,-2.350788907302884478e+00,3.121279633199537940e-01
1.279213312606455988e+00,1.217148594760589342e+00,7.619083443539288736e-02
-1.526783464853180172e+00,-2.019331584765609477e+00,-1.597462944491680192e-01
2.351144962094251056e+00,1.548605917297864121e+00,-3.956834233337289120e-01
-4.548518153653851592e-01,-1.687940573728243576e+00,1.621422662631768763e-01
-3.260848592825021264e+00,1.880195457260033232e+00,-7.379486262138403030e-02
6.170798341224098538e-01,-1.356284925053627299e+00,-3.097319915059449369e-01
-2.188916943337226417e+00,2.211586671084860622e+00,2.480936980909608514e-01
1.688978815544896595e+00,-1.024893711228799686e+00,1.215656920639994476e-02
-1.116985493044951427e+00,2.543043993622135623e+00,-2.237651123262144603e-01
2.760942734706959278e+00,-6.934363886915247965e-01,3.340606009266667287e-01
-4.505404275267657632e-02,2.874501316159410180e+00,9.812347204210582208e-02
-2.851018152147004159e+00,-3.619790661542500732e-01,-1.378136568424550845e-01
1.026877606735118409e+00,3.205958638696685181e+00,-3.737507857270159772e-01
-1.779119170724517529e+00,-3.038952619208094841e-02,1.840749038698898110e-01
2.098776588157605261e+00,-3.266869908505741549e+00,-5.186222501467110252e-02
-7.071875212367226826e-01,3.010014848452852165e-01,-2.877993538992320022e-01
3.170708237645400107e+00,-2.935478694680913936e+00,2.700263356976737583e-01
3.647441282510723304e-01,6.324588073825599954e-01,3.410463050908394550e-02
-2.441220379534295937e+00,-2.604021372143638935e+00,-2.018324747195015256e-01
1.436675379347827075e+00,9.639161299198347743e-01,3.559932385333796634e-01
-1.369353667786077144e+00,-2.272431832181470046e+00,1.200406859528476838e-01
2.508574759161354084e+00,1.295505669882003996e+00,-1.158810192357421498e-01
-2.973897486240140720e-01,-1.940974509644195045e+00,-3.518181481203030425e-01
-3.103386326888129876e+00,1.626962992419278775e+00,2.060075414766027457e-01
7.745419008637809410e-01,-1.609517187106920266e+00,-2.992958740795816780e-02
-2.031454876595855108e+00,1.958420314956553554e+00,-2.658667162925190675e-01
1.846473550351575899e+00,-1.278059864569645487e+00,2.919743970003577660e-01
-9.595556959778482886e-01,2.290009854918722443e+00,5.602189173177664350e-02
2.918339863708754311e+00,-9.464705273949378661e-01,-1.799306845047307368e-01
1.124084223797348348e-01,2.621467177455997444e+00,3.779104524441215252e-01
